"subsample","n_total","alpha","xmin","p","n_tail"
"45",21,2.16659194157988,2.165,0.32,15.649
"450",15,2.529614517339,2.626,0.63,10.598
"451",30,2.71047293811924,3.489,0.489,17.034
"452",11,2.90650897880725,2.933,0.259,7.74571140262361
"453",53,1.95764346741128,2.353,0.131,35.833
"454",13,2.09738138737621,2.35,0.356,10.4244244244244
"455",46,2.66140555368543,3.441,0.039,29.071
"456",21,3.03160380750595,4.939,0.477,12.623
"457",52,2.57517404102984,3.339,0.754,26.848
"458",15,1.90902715361985,1.32,0.024,13.9839679358717
"459",21,2.51794988004281,1.97,0.565,14.801
"46",24,2.31884766537835,2.51,0.467,17.393
"460",24,2.38729629840228,2.374,0.5,16.922
"461",147,2.6007902681002,5.424,0.835,50.535
"462",35,2.41557772666451,2.943,0.807,21.166
"463",24,2.78032136542315,3.005,0.365,15.848
"464",31,3.09263581260156,4.254,0.194,16.097
"465",31,1.78050344041782,1.259,0.476,29.091
"466",11,1.93742242358854,1.354,0.547,10.2520491803279
"467",28,3.0720209476469,3.366,0.218,16.488
"468",27,1.87746461634373,2.318,0.119,20.641
"469",29,2.23122331578711,2.162,0.262,20.409
"47",147,2.32332458734366,5.003,0.893,55.928
"470",29,4.38866372417301,7.923,0.896,13.928
"471",19,2.44075561482004,3.735,0.051,13.057
"472",48,2.28303908977415,2.332,0.148,30.715
"473",15,2.69692212759217,3.242,0.336,10.187
"474",30,5.3045767436951,5.515,0.867,15.078
"475",11,2.0075238352748,1.331,0.945,10.3156801661475
"476",53,2.486080475966,4.654,0.405,26.741
"477",13,3.30693216410278,6.694,0.596,8.065
"478",46,2.58215600417958,5.001,0.578,22.54
"479",21,2.35310282095373,2.919,0.188,14.201
"48",35,2.68215509886297,3.363,0.325,20.801
"480",52,3.21653604694885,7.503,0.709,22.653
"481",15,2.02960365773782,1.278,0.037,13.9567404426559
"482",21,2.9359427615895,2.769,0.616,13.882
"483",24,4.3833535341725,7.814,0.813,13.618
"484",147,2.59411010153685,6.838,0.301,56.745
"485",35,2.82284457367207,3.915,0.951,20.767
"486",24,1.67054476273347,1.476,0.288,22.22
"487",31,2.14914186017947,2.307,0.497,21.679
"488",31,3.15658311421581,5.125,0.62,15.443
"489",11,2.48438925347569,2.335,0.247,8.7977977977978
"49",24,3.53600392164762,6.664,0.511,12.311
"490",28,3.32233067862888,2.652,0.548,16.308
"491",27,2.35966250881609,2.385,0.869,19.386
"492",29,2.88445834602427,2.925,0.616,16.127
"493",29,2.47825224508511,3.134,0.107,17.38
"494",19,2.77675643971618,3.209,0.398,11.868
"495",48,2.85919845953995,3.414,0.592,25.696
"496",15,2.01219535240062,2.593,0.724,11.954
"497",30,2.7714335751501,4.46,0.664,16.026
"498",11,2.35067369954377,2.425,0.069,8.86786786786787
"499",53,1.87805001756715,1.985,0.203,38.929
"5",31,2.98857478707597,3.885,0.555,19.549
"50",31,3.19651720328318,3.159,0.335,16.142
"500",13,1.87822715997021,1.399,0.1,12.1118951612903
"501",46,1.77822267831934,1.212,0.033,43.609
"502",21,2.73990572925797,2.102,0.571,14.3183183183183
"503",52,2.20338611694835,3.125,0.869,29.768
"504",15,1.9978955916977,1.28,0.808,13.9829145728643
"505",21,2.69203001085553,3.206,0.763,14.273
"506",24,2.35319875418402,2.333,0.993,17.09
"507",147,1.93480850356065,2.471,0.003,89.047
"508",35,2.58652029799215,2.896,0.414,19.786
"509",24,2.27686458728899,2.514,0.441,16.799
"51",31,1.89987052922725,1.186,0.217,29.441
"510",31,1.86161143744202,1.223,0.459,29.186
"511",31,3.13699882105912,5.612,0.29,15.447
"512",11,1.98245382446775,1.293,0.907,10.3471933471933
"513",28,2.07382135796329,2.437,0.113,20.633
"514",27,2.10596118187349,2.433,0.827,20.42
"515",29,2.47946322086124,2.381,0.831,21.909
"516",29,2.15300737037874,1.808,0.224,21.893
"517",19,2.88094637954902,2.211,0.709,14.122
"518",48,2.62315140533534,4.197,0.958,23.905
"519",15,2.95489027464771,3.296,0.484,9.798
"52",11,3.62633314887903,3.104,0.837,8.38577154308617
"520",30,2.18253222624169,3.581,0.89,20.138
"521",11,2.2093493640768,1.212,0.765,9.89467162329616
"522",53,3.16565161475218,4.239,0.254,24.001
"523",13,4.88241187836655,7.107,0.765,7.759
"524",46,2.90039805017414,4.191,0.748,22.37
"525",21,1.80226524941732,1.351,0.835,19.624
"526",52,2.18599523937282,2.306,0.241,34.073
"527",15,2.15221370824428,1.166,0.689,14.2060913705584
"528",21,1.75783891258111,1.392,0.989,19.554
"529",24,3.49824598943679,4.612,0.715,12.001
"53",28,3.09846940925797,5.119,0.823,15.848
"530",147,2.54921557037728,5.615,0.844,55.474
"531",35,2.65078904504525,4.448,0.39,18.3
"532",24,3.48751360394189,3.198,0.559,12.697
"533",31,1.69871087214902,1.349,0.051,28.828
"534",31,2.5664136965468,2.841,0.179,18.176
"535",11,2.43121231463505,2.06,0.865,8.744
"536",28,1.84446991577122,2.405,0.121,21.512
"537",27,2.47924973308336,4.305,0.246,15.769
"538",29,2.3204415708861,2.451,0.88,22.62
"539",29,3.15683745867765,4.469,0.504,15.302
"54",27,3.1391237372689,4.05,0.547,14.178
"540",19,2.58460139631068,2.012,0.669,13.4534534534535
"541",48,2.71353275674495,5.075,0.402,22.953
"542",15,2.27408055573817,2.856,0.654,10.954
"543",30,2.1926098127402,2.41,0.198,21.044
"544",11,2.05644882961785,1.251,0.074,10.359872611465
"545",53,2.53581950371056,3.075,0.606,27.339
"546",13,1.89376532012641,1.407,0.633,12.0727272727273
"547",46,3.41473644190221,5.64,0.476,26.702
"548",21,4.06819072664121,3.964,0.91,12.094
"549",52,2.51744096418554,3.424,0.597,31.686
"55",29,2.13468987481763,2.198,0.834,20.625
"550",15,1.67865930835473,1.665,0.077,13.827
"551",21,1.8898777682558,1.322,0.599,19.496
"552",24,1.78040116355089,1.294,0.188,22.564
"553",147,2.11010374027371,2.649,0.826,81.971
"554",35,2.63190800925003,4.777,0.483,23.565
"555",24,1.97181158099062,1.221,0.076,22.585
"556",31,2.41448487989385,2.055,0.843,20.907
"557",31,2.04815804053124,2.361,0.062,22.779
"558",11,2.05644882961785,1.251,0.657,10.359872611465
"559",28,3.16740911872618,2.884,0.025,15.137
"56",29,2.97598127251382,3.322,0.152,16.234
"560",27,2.1666155036047,2.324,0.757,19.321
"561",29,3.03002521258865,3.614,0.794,16.091
"562",29,2.22792718821424,2.011,0.596,20.919
"563",19,2.05364782392965,2.662,0.705,14.82
"564",48,2.33071370400478,2.589,0.811,30.054
"565",15,2.64729543019121,1.78,0.183,11.2927565392354
"566",30,2.96144611949881,2.2,0.816,22.282
"567",11,2.79202333940988,3.52,0.209,7.707
"568",53,2.32938066926752,2.119,0.065,33.066
"569",13,2.36311718689017,1.755,0.263,10.4223790322581
"57",19,3.02927159530851,2.324,0.351,12.433
"570",46,2.13890142204055,2.417,0.326,32.017
"571",21,2.80654436163326,6.497,0.072,12.245
"572",52,2.19588587330265,2.954,0.088,30.054
"573",15,2.28466352885419,2.239,0.114,11.458
"574",21,3.85320081776119,3.113,0.306,12.149
"575",24,2.91122475846096,3.785,0.356,14.176
"576",147,2.11533134735356,2.279,0.052,91.397
"577",35,4.12439375066397,3.058,0.922,19.783
"578",24,2.61939438620847,3.383,0.537,14.682
"579",31,2.88880414132559,4.149,0.38,16.63
"58",48,3.32912972362327,4.075,0.449,21.276
"580",31,2.23596269012797,2.327,0.561,21.261
"581",11,1.84804600577178,1.621,0.422,10.1529175050302
"582",28,1.89629367659209,1.26,0.268,26.273
"583",27,2.02988372951175,2.998,0.405,18.535
"584",29,2.21390688241574,2.558,0.544,22.574
"585",29,3.799193519778,5.111,0.614,12.723
"586",19,2.8128357857101,2.023,0.66,14.679
"587",48,2.2305406660269,2.814,0.624,30.163
"588",15,3.29989827057178,2.586,0.523,10.71
"589",30,3.65714021563827,5.919,0.221,13.536
"59",15,2.71644031588423,2.296,0.7,10.7137137137137
"590",11,2.59348167789277,1.986,0.533,8.6327967806841
"591",53,3.00834036893563,4.009,0.957,23.139
"592",13,1.97473071369882,3.158,0.053,10.775
"593",46,2.08445899054838,2.408,0.735,30.753
"594",21,2.69543307139099,2.998,0.075,13.352
"595",52,2.08740367500587,2.382,0.041,34.49
"596",15,1.8982677657076,1.394,0.478,13.8817635270541
"597",21,2.50963330031919,3.057,0.418,14.311
"598",24,1.80379246355762,1.241,0.025,22.714
"599",147,1.9843866152207,2.34,0.273,99.632
"6",11,2.63523679235552,2.179,0.817,8.83935742971888
"60",30,2.68874912920038,2.152,0.984,18.999
"600",35,2.96152622369203,3.723,0.763,17.771
"601",24,2.31778931416041,3.297,0.57,15.637
"602",31,3.56814105885562,4.308,0.536,15.635
"603",31,2.13876504339785,2.044,0.279,22.557
"604",11,2.31494497559882,2.507,0.854,8.817
"605",28,2.81953006165957,4.52,0.411,15.414
"606",27,2.5941805191081,2.02,0.03,17.872
"607",29,1.9468523256688,1.194,0.027,27.28
"608",29,2.40618182631155,2.325,0.04,19.777
"609",19,4.10785619759148,7.089,0.696,10.4714714714715
"61",11,2.32299575691989,2.698,0.464,9.205
"610",48,1.93522884161811,2.175,0.486,33.895
"611",15,2.1240905449314,2.565,0.492,11.716
"612",30,1.7815523944582,1.29,0.068,28.118
"613",11,2.63312717408839,1.892,0.696,9.31020408163265
"614",53,2.45362766557476,3.974,0.844,26.959
"615",13,3.44292927832228,3.988,0.359,8.363
"616",46,2.53166199224296,2.949,0.529,25.075
"617",21,1.86662966754135,1.305,0.265,19.561
"618",52,1.9935157228297,2.394,0.628,36.256
"619",15,1.90837440888754,2.761,0.869,12.045
"62",53,1.67361558973572,1.288,0.179,49.977
"620",21,1.99308598523562,1.309,0.66,19.443
"621",24,3.46125430736864,6.251,0.038,11.928
"622",147,2.4453036393776,4.422,0.082,64.5
"623",35,4.38580239633676,4.521,0.658,15.146
"624",24,2.02442609999979,1.208,0.129,22.491
"625",31,2.10818190539985,2.292,0.237,21.818
"626",31,2.82410862540246,4.292,0.573,17.143
"627",11,2.73002774380583,2.893,0.338,8.001
"628",28,2.43647667943924,2.119,0.737,18.861
"629",27,2.14305698414983,2.444,0.05,20.36
"63",13,2.77865189613885,3.507,0.391,9.086
"630",29,3.81710397726293,4.364,0.496,17.266
"631",29,2.23155593815466,3.409,0.433,18.181
"632",19,1.94043421364268,1.303,0.382,17.7394789579158
"633",48,2.1074278777027,2.25,0.17,32.507
"634",15,2.41936878352905,1.779,0.34,11.6940822467402
"635",30,2.12063615242853,2.131,0.605,21.583
"636",11,2.06303756985806,1.112,0.503,10.577056778679
"637",53,2.38183025306489,4.706,0.281,26.627
"638",13,2.52444560242445,2.872,0.528,9.36436436436436
"639",46,3.92839275089257,4.855,0.898,17.616
"64",46,1.94460349754144,1.834,0.51,34.331
"640",21,2.0828192729808,1.805,0.402,16.795
"641",52,2.7455604411504,2.943,0.826,26.383
"642",15,1.76851939770428,1.536,0.043,13.9189189189189
"643",21,1.82429598845841,1.343,0.325,19.621
"644",24,1.9209164824119,2.667,0.311,18.109
"645",147,1.98072107650595,2.348,0.075,90.937
"646",35,1.85299102181447,2.311,0.333,25.784
"647",24,2.17521967951457,2.236,0.132,17.549
"648",31,3.20475350766342,2.927,0.828,16.333
"649",31,3.95430486083721,3.706,0.354,16.573
"65",21,2.60987532871584,1.514,0.496,16.4222222222222
"650",11,3.35840570740058,5.31,0.579,7.23
"651",28,2.3240300195315,2.481,0.435,21.663
"652",27,2.44517890798952,2.207,0.503,18.858
"653",29,2.70725752828279,3.195,0.728,17.042
"654",29,3.21991606091076,2.97,0.358,15.349
"655",19,2.53017928580014,2.316,0.518,14.165
"656",48,2.93901287119642,5.143,0.134,21.077
"657",15,2.58125720144435,2.614,0.484,10.637
"658",30,2.65429588992073,6.851,0.267,15.409
"659",11,2.70565303940028,2.587,0.737,8.79859013091641
"66",52,1.98632353496026,2.473,0.865,36.756
"660",53,2.88122922771906,3.93,0.654,25.618
"661",13,2.72652119416988,2.551,0.826,9.23947895791583
"662",46,2.05191494564199,2.437,0.471,32.24
"663",21,1.9862167857779,2.383,0.698,16.14
"664",52,3.66810628050336,4.987,0.854,21.027
"665",15,2.21540291993939,2.24,0.052,11.631
"666",21,2.97917345949222,2.226,0.481,14.933
"667",24,2.54074980554893,3.03,0.412,15.101
"668",147,2.0155338009528,3.238,0.079,78.309
"669",35,2.13428740648052,3.73,0.473,22.727
"67",15,2.35899966610222,2.165,0.728,11.627
"670",24,1.97982543759784,1.196,0.232,22.61
"671",31,1.81451257277163,2.004,0.575,24.517
"672",31,2.87842064697821,2.127,0.811,18.84
"673",11,1.92738207236471,1.416,0.406,10.1639511201629
"674",28,2.40018838089748,4.622,0.637,17.776
"675",27,4.85023434647882,5.4,0.581,12.471
"676",29,2.39241582841536,2.342,0.656,21.271
"677",29,1.67555159037886,1.416,0.358,26.874
"678",19,1.94598981914846,1.273,0.923,17.7885771543086
"679",48,2.14191371075602,2.402,0.084,32.416
"68",21,3.0098441852214,2.889,0.708,12.676
"680",15,2.41729901512524,2.015,0.226,11.3963963963964
"681",30,1.73901126311535,1.303,0.122,28.215
"682",11,2.63312717408839,1.892,0.696,9.31020408163265
"683",53,2.24364821017675,4.164,0.214,29.233
"684",13,2.43355478582779,2.396,0.337,10.333
"685",46,2.56503783504753,3.821,0.629,23.8
"686",21,2.2040799392495,2.4,0.492,15.578
"687",52,1.9938354935921,2.486,0.349,37.329
"688",15,2.46829438687682,1.979,0.674,11.314629258517
"689",21,2.94376733768448,2.644,0.703,12.848
"69",24,1.97581422389273,1.208,0.125,22.645
"690",24,2.52827070858363,3.341,0.836,15.785
"691",147,2.11465055500467,2.29,0.068,94.495
"692",35,2.70890384451984,4.127,0.276,18.404
"693",24,2.70838407064617,3.303,0.646,14.407
"694",31,2.41670008862406,1.911,0.063,21.295
"695",31,2.39922957283592,2.358,0.725,23.707
"696",11,1.83074324718844,1.593,0.759,10.1770623742455
"697",28,2.07354177375529,2.754,0.144,21.522
"698",27,2.67075806593765,2.79,0.719,17.318
"699",29,2.45816276717436,3.367,0.618,17.76
"7",28,2.15602853270783,2.478,0.159,20.34
"70",147,2.36568322502565,3.335,0.614,73.472
"700",29,2.40826470062779,3.966,0.715,17.271
"701",19,2.03989691998059,2.066,0.193,14.92
"702",48,1.99283270036323,2.121,0.422,33.256
"703",15,1.83409170811419,1.42,0.133,13.9248496993988
"704",30,2.0992316000746,2.251,0.189,21.46
"705",11,2.63639202551249,1.857,0.862,8.82066869300912
"706",53,2.79810938605437,4.084,0.47,31.276
"707",13,2.48109126321332,2.259,0.028,9.92785571142285
"708",46,1.95907362700552,3.172,0.115,29.258
"709",21,2.46714664963352,2.11,0.032,14.817
"71",35,3.03450345736344,7.067,0.132,18.338
"710",52,2.05544722136937,2.366,0.097,35.008
"711",15,2.3667692507376,2.474,0.038,11.968
"712",21,2.14035608195665,3.128,0.631,14.466
"713",24,2.57390992742492,4.088,0.596,14.367
"714",147,2.11392692293155,3.501,0.051,81.039
"715",35,2.29332423669382,2.386,0.311,24.789
"716",24,1.86234483262053,1.295,0.159,22.546
"717",31,1.76687432141966,1.266,0.668,29.149
"718",31,2.9180558422072,6.585,0.544,15.692
"719",11,2.56083579464587,2.942,0.114,8.103
"72",24,2.02149791844519,2.701,0.366,17.493
"720",28,2.69211442844496,3.723,0.302,15.943
"721",27,1.94485413196062,1.864,0.506,21.67
"722",29,3.22647074819617,2.771,0.683,18.231
"723",29,2.15882319729933,2.543,0.224,22.586
"724",19,2.26574508486904,2.373,0.573,14.112
"725",48,2.06318947210877,2.434,0.703,33.977
"726",15,3.00255534298394,2.715,0.568,9.9029029029029
"727",30,2.06437693997724,2.469,0.677,22.366
"728",11,1.84315247930819,1.635,0.429,10.1388329979879
"729",53,3.95811880229119,4.686,0.029,18.845
"73",31,2.8865858946862,2.926,0.12,17.156
"730",13,2.69811754557778,5.218,0.737,8.588
"731",46,2.50463522852251,2.284,0.59,31.32
"732",21,2.71619027044046,3.467,0.498,13.892
"733",52,3.59955179525169,6.299,0.689,21.494
"734",15,2.46929003528929,1.965,0.201,11.3086172344689
"735",21,2.35083086691513,2.083,0.531,15.919
"736",24,3.53141090696584,4.93,0.569,12.066
"737",147,2.2398740710812,4.924,0.655,57.748
"738",35,2.15786134097657,2.527,0.859,24.58
"739",24,4.00058941271784,4.543,0.392,12.293
"74",31,2.19873698972112,2.217,0.828,21.396
"740",31,2.3602638484663,2.021,0.193,21.183
"741",31,2.15097079065489,2.18,0.84,21.687
"742",11,3.50139901895445,3.808,0.542,7.64092276830491
"743",28,3.33006271103378,3.668,0.429,13.995
"744",27,1.78319469614058,1.359,0.133,25.183
"745",29,2.45409005527684,2.326,0.219,19.818
"746",29,4.36959044019443,4.401,0.364,15.878
"747",19,1.85573762480026,1.375,0.12,17.6626626626627
"748",48,2.85162017267344,3.813,0.261,23.421
"749",15,1.78970054004116,1.506,0.049,13.9258517034068
"75",11,2.07219541094921,1.178,0.298,10.4645232815965
"750",30,2.30887981294657,2.38,0.328,20.71
"751",11,2.7179806374081,2.018,0.547,8.45875251509054
"752",53,2.74363952809521,5.16,0.383,24.496
"753",13,2.75116243054016,2.552,0.137,9.32698094282849
"754",46,1.67309308706474,1.275,0.003,43.302
"755",21,2.03515501734159,1.236,0.295,19.722
"756",52,2.4536623866887,2.296,0.589,31.809
"757",15,2.30240945602703,2.446,0.373,12.068
"758",21,2.4041281154441,3.662,0.549,13.985
"759",24,1.80379246355762,1.241,0.173,22.714
"76",28,3.41494299800745,2.793,0.173,14.666
"760",147,2.04616369175367,2.296,0.193,88.691
"761",35,2.49399917380365,2.183,0.474,22.472
"762",24,2.104736191053,2,0.085,18.189
"763",31,3.63736162329404,5.251,0.36,14.766
"764",31,1.98612183027775,1.965,0.308,23.887
"765",11,1.93742242358854,1.354,0.546,10.2520491803279
"766",28,1.84821808440444,1.296,0.237,26.31
"767",27,3.85602108551347,3.595,0.365,13.456
"768",29,2.26347552678411,2.504,0.254,21.126
"769",29,2.84840416208685,3.803,0.058,15.928
"77",27,1.86078278507149,1.264,0.166,25.446
"770",19,1.95424929657273,2.482,0.522,14.941
"771",48,2.72241945993779,3.982,0.524,34.635
"772",15,3.01890980803801,4.079,0.422,9.724
"773",30,2.39037556949091,3.418,0.63,18.541
"774",11,2.361292568163,2.423,0.221,8.85085085085085
"775",53,1.81013512525312,1.185,0.027,50.229
"776",13,4.36632414666445,5.236,0.21,7.728
"777",46,2.24634677898311,2.309,0.91,31.607
"778",21,3.26303179993337,2.934,0.3,12.298
"779",52,4.2128992217489,6.208,0.86,18.127
"78",29,3.00180824456063,4.642,0.04,14.997
"780",15,3.68643566810874,3.639,0.831,10.0790790790791
"781",21,2.2097126023469,2.503,0.22,16.433
"782",24,2.55793341639881,2.399,0.796,17.353
"783",147,2.31096079392685,3.425,0.172,68.222
"784",35,2.88933994833042,3.467,0.265,22.305
"785",24,2.59450628290892,2.182,0.348,16.605
"786",31,2.11325002969087,2.186,0.455,21.896
"787",31,2.40831000007893,1.944,0.489,21.391
"788",11,2.88486914729661,2.123,0.408,8.34874371859297
"789",28,2.91412151735771,3.298,0.074,15.693
"79",29,2.76564310439268,2.721,0.551,16.909
"790",27,4.49514960532486,5.697,0.59,12.415
"791",29,2.27316127182996,3.327,0.631,18.314
"792",29,2.31116988994006,3.387,0.633,18.157
"793",19,3.1817256912043,2.244,0.886,13.168
"794",48,1.96382282997016,2.099,0.577,33.798
"795",15,2.44724544632347,2.969,0.279,10.582
"796",30,1.800981843637,1.232,0.06,28.226
"797",11,1.93517142188568,1.408,0.065,10.2083758937692
"798",53,1.90284175728,2.346,0.022,36.616
"799",13,2.72811148834892,2.546,0.351,9.35205616850552
"8",27,2.21184024020652,3.573,0.042,17.564
"80",19,2.90761728987466,2.127,0.194,13.7675350701403
"800",46,2.96826837858586,4.447,0.383,22.333
"801",21,2.18148940270996,4.26,0.792,13.923
"802",52,3.46344767007097,5.504,0.774,26.914
"803",15,2.91812802969119,2.016,0.264,11.1452905811623
"804",21,1.93088647091091,1.673,0.851,17.697
"805",24,1.78866011736335,1.284,0.136,22.577
"806",147,1.98146478446159,2.295,0.164,93.522
"807",35,2.70781855896257,3.806,0.819,20.502
"808",24,4.75922662816785,7.889,0.425,11.262
"809",31,1.94026922596661,3.12,0.09,21.568
"81",48,3.17576934511212,4.932,0.902,24.475
"810",31,3.81490642189102,3.268,0.638,16.453
"811",11,2.52240836260775,1.539,0.65,9.09375
"812",28,1.73184085891001,1.558,0.175,25.769
"813",27,2.39446480996225,2.309,0.728,18.935
"814",29,3.23230654345615,3.81,0.629,14.661
"815",29,3.00358765073147,4.501,0.329,15.898
"816",19,2.04006537731345,2.762,0.479,16.245
"817",48,1.78624073737432,1.21,0.106,45.323
"818",15,2.67090798406088,2.942,0.086,10.21
"819",30,2.18254942106723,2.495,0.382,20.525
"82",15,2.82566275059763,2.205,0.411,11.4574574574575
"820",11,2.03944048904172,1.277,0.423,10.3347412882788
"821",53,1.94076224931404,2.452,0.377,37.73
"822",13,2.79313778966259,3.023,0.232,9.42641129032258
"823",46,2.38124813199898,3.343,0.645,25.988
"824",21,3.06859388048407,2.026,0.098,14.3373373373373
"825",52,1.89826036586688,2.567,0.28,37.41
"826",15,1.89483875017834,1.4,0.057,13.8867735470942
"827",21,2.54458363549102,2.221,0.098,14.72
"828",24,2.08846485234997,2.573,0.449,18.981
"829",147,2.34783378315287,3.441,0.515,73.364
"83",30,2.94127175032917,3.892,0.525,16.236
"830",35,2.00837366795288,3.437,0.533,23.104
"831",24,2.24387521401667,3.324,0.324,15.729
"832",31,2.58567951804917,2.986,0.743,17.987
"833",31,2.7923338956836,2.781,0.18,17.71
"834",11,2.42030156612897,2.544,0.243,8.352
"835",28,1.65806917927286,1.617,0.133,25.862
"836",27,3.39179947794348,3.089,0.838,14.323
"837",29,3.08741399128602,3.474,0.89,15.354
"838",29,2.01473658432511,2.157,0.187,21.39
"839",19,1.78290584268045,1.453,0.533,17.612
"84",11,2.49463579942867,2.475,0.34,8.72172172172172
"840",48,2.29944528445494,2.282,0.055,33.501
"841",15,2.11470990527992,2.185,0.185,11.943
"842",30,2.06839840229697,2.494,0.361,21.726
"843",11,2.25810163931967,2.432,0.458,8.874
"844",53,2.37062184388451,2.204,0.583,32.708
"845",13,2.69560464466164,2.225,0.733,10.4413239719157
"846",46,2.65679344331392,3.458,0.687,23.617
"847",21,2.68068926221552,3.281,0.75,13.798
"848",52,2.26380470014445,2.989,0.88,29.335
"849",15,2.83912236427034,2.196,0.849,12.1695085255767
"85",53,2.23458236883689,3.099,0.144,30.273
"850",21,1.61460292322932,1.636,0.079,19.36
"851",24,2.13885345642624,1.865,0.388,18.423
"852",147,2.33518502412422,4.247,0.459,60.176
"853",35,2.77962230943715,3.045,0.952,20.935
"854",24,2.80406471087335,2.043,0.533,15.8458458458458
"855",31,1.76813033611022,1.276,0.033,29.115
"856",31,2.94004364997601,3.33,0.695,17.782
"857",11,1.93195409387112,1.449,0.43,10.1302136317396
"858",28,2.40330371295029,2.326,0.383,18.683
"859",27,2.34730043137333,2.253,0.862,18.601
"86",13,2.43933533781535,2.402,0.292,10.327
"860",29,2.70683335629973,2.012,0.355,18.471
"861",29,2.55237069906427,3.078,0.877,17.705
"862",19,3.20375162318646,4.178,0.325,11.217
"863",48,1.85739170266369,2.607,0.117,34.833
"864",15,1.70608379270105,1.624,0.493,13.844
"865",30,2.45500307192416,1.991,0.629,20.245
"866",11,2.54752797405816,2.299,0.521,8.78836509528586
"867",53,2.15824223768565,2.057,0.544,34.813
"868",13,1.94564413366548,1.302,0.103,12.1294236602629
"869",46,2.26623526415263,3.392,0.789,26.971
"87",46,2.24087651767933,3.057,0.498,27.628
"870",21,2.3679377489877,2.4,0.339,15.249
"871",52,2.37228748849006,3.091,0.102,29.227
"872",15,2.65893758686255,2.313,0.507,11.3353353353353
"873",21,2.15454377595245,1.828,0.42,16.425
"874",24,3.81593984491253,4.745,0.786,12.321
"875",147,2.15980461590076,3.451,0.026,76.719
"876",35,1.66919709562337,1.372,0.161,32.492
"877",24,3.47854110479347,3.904,0.784,12.532
"878",31,2.67746067918754,3.762,0.52,18.066
"879",31,1.94536527598449,2.294,0.341,22.731
"88",21,1.90918109306506,2.699,0.829,16.199
"880",11,2.2677588430234,1.239,0.676,9.84859154929577
"881",28,3.23289161757851,3.67,0.243,16.884
"882",27,1.88199319434315,1.289,0.534,25.307
"883",29,4.51680386515174,6.699,0.516,17.114
"884",29,4.29030366770728,5.56,0.71,14.196
"885",19,1.75322485160591,1.455,0.476,17.616
"886",48,2.03377963430746,2.358,0.243,31.946
"887",15,2.52383136425969,1.961,0.067,11.2637913741224
"888",30,1.76793984611565,1.286,0.75,28.245
"889",11,2.42583544195395,1.453,0.754,9.30842105263158
"89",52,2.56028136193065,4.144,0.918,25.793
"890",53,3.46177551658405,5.807,0.575,21.859
"891",13,2.43586503464059,4.718,0.358,8.976
"892",46,1.79449671108159,1.184,0.015,43.588
"893",21,2.82681688972883,3.844,0.26,12.817
"894",52,1.7371129685676,1.212,0.13,49.091
"895",15,2.79458421232348,2.278,0.635,12.9038076152305
"896",21,1.73057466864648,1.459,0.133,19.497
"897",24,3.6895539594589,2.993,0.797,13.82
"898",147,2.9468468329312,4.891,0.599,45.361
"899",35,2.78533326120263,3.371,0.314,19.857
"9",29,2.35098217385151,3.206,0.638,17.994
"90",15,2.35535059223074,3.12,0.53,10.84
"900",24,3.35097864787272,4.309,0.42,13.945
"901",31,2.76032951921294,4.344,0.949,17.036
"902",31,2.01820338947171,2.346,0.284,22.19
"903",11,1.95462744794261,2.737,0.153,9.083
"904",28,2.32063669872511,3.214,0.154,17.774
"905",27,2.39044918046697,2.308,0.739,18.39
"906",29,2.78687946497104,3.974,0.489,15.883
"907",29,2.59536859431411,3.195,0.719,17.052
"908",19,3.22246275281093,3.305,0.735,11.707
"909",48,2.01043937505002,1.897,0.625,35.095
"91",21,3.3443758660953,3.235,0.201,12.456
"910",15,2.12533032609996,1.194,0.903,14.1176470588235
"911",30,2.46332738751883,2.375,0.085,21.173
"912",11,1.72280582656875,1.96,0.272,10.0671342685371
"913",53,2.70650891440596,3.535,0.46,27.045
"914",13,2.37537884670767,1.97,0.153,10.105
"915",46,1.89451822487446,2.043,0.231,33.739
"916",21,2.41648100039587,3.373,0.558,13.952
"917",52,2.40020465506606,3.671,0.276,27.232
"918",15,1.90655090904456,1.322,0.868,13.996993987976
"919",21,2.27690775852431,2.412,0.099,15.407
"92",24,1.99601021296799,1.212,0.501,22.547
"920",24,2.39922560984899,2.372,0.789,16.893
"921",147,3.28266757565198,5.36,0.712,41.773
"922",35,2.0858574072335,2.064,0.825,25.147
"923",24,3.75516155254915,5.712,0.535,11.391
"924",31,2.93528194217755,3.435,0.241,20.786
"925",31,2.18584067041152,2.067,0.085,22.452
"926",11,2.82406686471816,2.403,0.272,8.12537612838516
"927",28,2.75394946615766,2.279,0.177,18.574
"928",27,2.02563344902944,2.112,0.18,20.392
"929",29,2.95720583482495,3.856,0.568,15.658
"93",147,2.13800159357939,4.704,0.181,62.659
"930",29,1.89836797450946,2.248,0.937,21.85
"931",19,2.49798694935631,4.345,0.455,12.033
"932",48,2.22069548820794,3.521,0.599,29.918
"933",15,2.47100897836187,2.211,0.505,11.2002002002002
"934",30,5.47601544846492,6.613,0.454,12.64
"935",11,2.03024518582969,1.298,0.82,10.2873684210526
"936",53,2.34364257681617,3.581,0.574,35.854
"937",13,2.03583142794366,1.937,0.395,10.744
"938",46,2.51548198111634,2.91,0.212,26.092
"939",21,1.70797794498669,1.538,0.056,19.417
"94",35,2.2113906584221,1.821,0.21,25.801
